species,reactor,sample_time,dilution,count,comment,average,stdev,total,composition
ct,M3,452.9,-5,33|33|35,,336666666.6666666,11547005.383792516,336666666.6666666,1.0
ct,M3,475.87,-5,12|10|16,,126666666.66666666,30550504.633038923,126666666.66666666,1.0
ct,M3,501.81,-5,14|27|19,,200000000.0,65574385.24302001,200000000.0,1.0
ct,M3,524.35,-5,21|12|12,,150000000.0,51961524.227066316,150000000.0,1.0
ct,M3,552.21,-5,24|27|28,,263333333.33333334,20816659.994661327,263333333.33333334,1.0
ct,M3,575.26,-5,16|11|9,,119999999.99999999,36055512.75463988,119999999.99999999,1.0
